"","query","baseMean","log2FoldChange","lfcSE","pvalue","padj","seed_ortholog","evalue","score","eggNOG_OGs","max_annot_lvl","COG_category","Description","Preferred_name","GOs","EC","KEGG_ko","KEGG_Pathway","KEGG_Module","KEGG_Reaction","KEGG_rclass","BRITE","KEGG_TC","CAZy","BiGG_Reaction","PFAMs"
"1648","Pocillopora_acuta_HIv2___TS.g5347.t1",849.577819501918,1.12564509926289,1.65710106541748,0.00567280813609787,0.0258674328122697,"45351.EDO47754",3.8e-235,672,"KOG1125@1|root,KOG1125@2759|Eukaryota,38C1T@33154|Opisthokonta,3BFN9@33208|Metazoa","33208|Metazoa","S","peroxisome matrix targeting signal-1 binding","PEX5L","GO:0000038,GO:0000268,GO:0001764,GO:0002119,GO:0002164,GO:0002791,GO:0002793,GO:0003008,GO:0003674,GO:0005048,GO:0005052,GO:0005215,GO:0005216,GO:0005217,GO:0005221,GO:0005261,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005777,GO:0005778,GO:0005782,GO:0005794,GO:0005829,GO:0006082,GO:0006464,GO:0006605,GO:0006612,GO:0006625,GO:0006629,GO:0006631,GO:0006635,GO:0006807,GO:0006810,GO:0006811,GO:0006812,GO:0006886,GO:0006887,GO:0006928,GO:0006996,GO:0007005,GO:0007006,GO:0007029,GO:0007031,GO:0007275,GO:0007399,GO:0007417,GO:0007420,GO:0008022,GO:0008104,GO:0008150,GO:0008152,GO:0008324,GO:0009056,GO:0009062,GO:0009791,GO:0009966,GO:0009987,GO:0010256,GO:0010646,GO:0010647,GO:0010817,GO:0012505,GO:0015031,GO:0015075,GO:0015267,GO:0015276,GO:0015318,GO:0015833,GO:0015919,GO:0016020,GO:0016042,GO:0016043,GO:0016054,GO:0016192,GO:0016477,GO:0016558,GO:0016560,GO:0016561,GO:0016567,GO:0017016,GO:0017038,GO:0017137,GO:0019395,GO:0019538,GO:0019752,GO:0019899,GO:0021537,GO:0021543,GO:0021795,GO:0021885,GO:0021895,GO:0021953,GO:0021987,GO:0022008,GO:0022029,GO:0022607,GO:0022803,GO:0022834,GO:0022836,GO:0022838,GO:0022839,GO:0022857,GO:0022890,GO:0023051,GO:0023056,GO:0030154,GO:0030182,GO:0030258,GO:0030425,GO:0030900,GO:0031090,GO:0031267,GO:0031333,GO:0031903,GO:0031907,GO:0031974,GO:0032446,GO:0032459,GO:0032460,GO:0032462,GO:0032463,GO:0032501,GO:0032502,GO:0032787,GO:0032879,GO:0032940,GO:0032991,GO:0033036,GO:0033218,GO:0033365,GO:0034220,GO:0034440,GO:0034613,GO:0036211,GO:0036477,GO:0040008,GO:0040011,GO:0040014,GO:0040018,GO:0042221,GO:0042277,GO:0042391,GO:0042493,GO:0042579,GO:0042886,GO:0042995,GO:0043005,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043235,GO:0043254,GO:0043412,GO:0043436,GO:0043574,GO:0043855,GO:0043933,GO:0043949,GO:0044057,GO:0044060,GO:0044085,GO:0044087,GO:0044237,GO:0044238,GO:0044242,GO:0044248,GO:0044255,GO:0044260,GO:0044267,GO:0044281,GO:0044282,GO:0044422,GO:0044424,GO:0044438,GO:0044439,GO:0044444,GO:0044446,GO:0044463,GO:0044464,GO:0044743,GO:0045046,GO:0045055,GO:0045184,GO:0045185,GO:0045927,GO:0046395,GO:0046883,GO:0046887,GO:0046903,GO:0046907,GO:0047485,GO:0048468,GO:0048471,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0048638,GO:0048639,GO:0048699,GO:0048731,GO:0048856,GO:0048869,GO:0048870,GO:0050789,GO:0050793,GO:0050794,GO:0050877,GO:0050896,GO:0050905,GO:0051020,GO:0051046,GO:0051047,GO:0051049,GO:0051050,GO:0051094,GO:0051128,GO:0051129,GO:0051179,GO:0051234,GO:0051235,GO:0051239,GO:0051240,GO:0051259,GO:0051262,GO:0051286,GO:0051459,GO:0051461,GO:0051641,GO:0051649,GO:0051674,GO:0055085,GO:0055114,GO:0060322,GO:0061024,GO:0065002,GO:0065003,GO:0065007,GO:0065008,GO:0070013,GO:0070647,GO:0070727,GO:0071702,GO:0071704,GO:0071705,GO:0071806,GO:0071840,GO:0072329,GO:0072347,GO:0072594,GO:0072657,GO:0072662,GO:0072663,GO:0090087,GO:0090150,GO:0090276,GO:0090277,GO:0097447,GO:0097458,GO:0098588,GO:0098655,GO:0098805,GO:0099094,GO:0120025,GO:0120038,GO:1901090,GO:1901091,GO:1901093,GO:1901094,GO:1901564,GO:1901575,GO:1902531,GO:1903530,GO:1903532","-","ko:K13342,ko:K20915","ko04146,ko04621,map04146,map04621","-","-","-","ko00000,ko00001,ko04131","3.A.20.1","-","-","TPR_16,TPR_8"
"1649","Pocillopora_acuta_HIv2___RNAseq.g13643.t1",516.181601699315,1.84764569542824,1.10738135190049,0.00571398950625306,0.0260142097004861,"45351.EDO38129",3.05e-32,116,"2BE44@1|root,2S13Y@2759|Eukaryota,3A0AN@33154|Opisthokonta,3BQ7H@33208|Metazoa","33208|Metazoa","S","Chromosome 14 open reading frame 119","C14orf119","GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005829,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464","-","-","-","-","-","-","-","-","-","-","DUF4508"
"1650","Pocillopora_acuta_HIv2___TS.g25022.t1b",326.131313736852,2.18175935436894,4.28547180804322,0.00574898490708569,0.0261570675357306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1651","Pocillopora_acuta_HIv2___RNAseq.g12231.t1",629.626738790545,1.54505391834322,0.72612309692464,0.00576601120533988,0.026218040262193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1652","Pocillopora_acuta_HIv2___RNAseq.g14750.t1",399.540143125754,-1.74149070381679,1.927109297895,0.00584545327635942,0.0265375505929889,"244447.XP_008309945.1",7.51e-16,82.4,"KOG1721@1|root,KOG1721@2759|Eukaryota,38F9D@33154|Opisthokonta,3BGX1@33208|Metazoa,3CZVB@33213|Bilateria,48AG0@7711|Chordata,4958S@7742|Vertebrata,49SQJ@7898|Actinopterygii","33208|Metazoa","K","factor 13","KLF13","GO:0000976,GO:0000977,GO:0000978,GO:0000981,GO:0000982,GO:0000987,GO:0001012,GO:0001067,GO:0001077,GO:0001228,GO:0002682,GO:0002683,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0003700,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006139,GO:0006351,GO:0006355,GO:0006357,GO:0006366,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008285,GO:0009058,GO:0009059,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0016070,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0042127,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043565,GO:0044212,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044424,GO:0044464,GO:0045595,GO:0045596,GO:0045637,GO:0045638,GO:0045646,GO:0045647,GO:0045893,GO:0045935,GO:0045944,GO:0046483,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0050789,GO:0050793,GO:0050794,GO:0051093,GO:0051171,GO:0051173,GO:0051239,GO:0051241,GO:0051252,GO:0051254,GO:0060255,GO:0065007,GO:0065008,GO:0071704,GO:0080090,GO:0090304,GO:0097159,GO:0097659,GO:0140110,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1902680,GO:1903506,GO:1903508,GO:1903706,GO:1903707,GO:1990837,GO:2000026,GO:2000112,GO:2001141","-","ko:K09208","-","-","-","-","ko00000,ko03000","-","-","-","zf-C2H2"
"1653","Pocillopora_acuta_HIv2___RNAseq.g29819.t1",656.270291485275,-1.8690750534003,1.82757458207637,0.00586968903519055,0.0266392162550976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1654","Pocillopora_acuta_HIv2___RNAseq.g27031.t1",1984.42921036949,-1.71593315074811,1.00604103431867,0.00590244743405267,0.026772968808641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1655","Pocillopora_acuta_HIv2___RNAseq.g19230.t1",924.708573679374,1.06064848953321,1.48313709980073,0.00595486464291581,0.026974995989707,"45351.EDO38475",1.41e-92,278,"28PDV@1|root,2QW1E@2759|Eukaryota,38GRC@33154|Opisthokonta,3BD6U@33208|Metazoa","33208|Metazoa","S","nucleic acid binding","SPAG7","-","-","-","-","-","-","-","-","-","-","-","R3H"
"1656","Pocillopora_acuta_HIv2___RNAseq.g15698.t1",842.378649324237,-1.69928485300566,0.89306035865538,0.0060056663094518,0.027179586201474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1657","Pocillopora_acuta_HIv2___TS.g3644.t2",2525.75513754071,-1.35437515790503,0.577427527210725,0.00605344523465696,0.0273786841382359,"45351.EDO49764",4.71e-74,239,"KOG0116@1|root,KOG0116@2759|Eukaryota,390RG@33154|Opisthokonta,3B9P4@33208|Metazoa","33208|Metazoa","A","stress granule assembly","G3BP2","GO:0003674,GO:0003676,GO:0003678,GO:0003723,GO:0003724,GO:0003729,GO:0003824,GO:0004003,GO:0004004,GO:0004386,GO:0005198,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005829,GO:0006355,GO:0006996,GO:0007154,GO:0007165,GO:0007253,GO:0007264,GO:0007265,GO:0008026,GO:0008094,GO:0008104,GO:0008150,GO:0008186,GO:0009889,GO:0009966,GO:0009968,GO:0009987,GO:0010468,GO:0010494,GO:0010556,GO:0010646,GO:0010648,GO:0016043,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0019219,GO:0019222,GO:0022607,GO:0022613,GO:0022618,GO:0023051,GO:0023052,GO:0023057,GO:0030111,GO:0030159,GO:0030178,GO:0031323,GO:0031326,GO:0032088,GO:0032392,GO:0032508,GO:0032947,GO:0032991,GO:0033036,GO:0034063,GO:0034622,GO:0035556,GO:0035770,GO:0036464,GO:0042623,GO:0042994,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043433,GO:0043933,GO:0044085,GO:0044092,GO:0044424,GO:0044444,GO:0044464,GO:0045185,GO:0048519,GO:0048523,GO:0048583,GO:0048585,GO:0050789,GO:0050794,GO:0050896,GO:0051090,GO:0051171,GO:0051179,GO:0051220,GO:0051235,GO:0051252,GO:0051276,GO:0051716,GO:0060255,GO:0060828,GO:0065003,GO:0065007,GO:0065008,GO:0065009,GO:0070035,GO:0070925,GO:0071103,GO:0071826,GO:0071840,GO:0080090,GO:0090090,GO:0097159,GO:0140097,GO:0140098,GO:1901363,GO:1903506,GO:1990904,GO:2000112,GO:2001141","3.6.4.12,3.6.4.13","ko:K17265","-","-","-","-","ko00000,ko01000,ko03019,ko04147","-","-","-","NTF2,RRM_1"
"1658","Pocillopora_acuta_HIv2___RNAseq.g626.t1",825.478450901913,1.78231658887188,1.97991884433578,0.00611859858753915,0.027656065615677,"45351.EDO45846",5.82e-174,498,"KOG0578@1|root,KOG0578@2759|Eukaryota,38BDT@33154|Opisthokonta,3BA4Y@33208|Metazoa","33208|Metazoa","T","serine threonine-protein kinase PAK","PAK7","GO:0000166,GO:0000187,GO:0001558,GO:0001650,GO:0001654,GO:0001745,GO:0001751,GO:0001754,GO:0001932,GO:0001934,GO:0003008,GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0005488,GO:0005515,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005730,GO:0005737,GO:0005739,GO:0005794,GO:0005911,GO:0005912,GO:0005913,GO:0006355,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0006915,GO:0006928,GO:0006950,GO:0006996,GO:0007010,GO:0007030,GO:0007154,GO:0007165,GO:0007264,GO:0007265,GO:0007266,GO:0007275,GO:0007346,GO:0007399,GO:0007417,GO:0007420,GO:0007423,GO:0007610,GO:0007611,GO:0007612,GO:0007613,GO:0007626,GO:0008144,GO:0008150,GO:0008152,GO:0008219,GO:0008283,GO:0008361,GO:0009653,GO:0009887,GO:0009889,GO:0009893,GO:0009966,GO:0009967,GO:0009968,GO:0009987,GO:0010256,GO:0010468,GO:0010556,GO:0010562,GO:0010604,GO:0010646,GO:0010647,GO:0010648,GO:0010720,GO:0010941,GO:0012501,GO:0012505,GO:0016043,GO:0016301,GO:0016310,GO:0016319,GO:0016477,GO:0016740,GO:0016772,GO:0016773,GO:0017016,GO:0017048,GO:0017076,GO:0018105,GO:0018193,GO:0018209,GO:0019219,GO:0019220,GO:0019222,GO:0019538,GO:0019899,GO:0022008,GO:0022407,GO:0022603,GO:0023014,GO:0023051,GO:0023052,GO:0023056,GO:0023057,GO:0030029,GO:0030036,GO:0030054,GO:0030154,GO:0030155,GO:0030182,GO:0030554,GO:0031098,GO:0031267,GO:0031323,GO:0031325,GO:0031326,GO:0031399,GO:0031401,GO:0031974,GO:0031981,GO:0032147,GO:0032268,GO:0032270,GO:0032501,GO:0032502,GO:0032535,GO:0032553,GO:0032555,GO:0032559,GO:0033554,GO:0033674,GO:0035556,GO:0035639,GO:0036094,GO:0036211,GO:0040008,GO:0040011,GO:0042325,GO:0042327,GO:0042478,GO:0042479,GO:0042981,GO:0043066,GO:0043067,GO:0043069,GO:0043085,GO:0043167,GO:0043168,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043405,GO:0043406,GO:0043408,GO:0043410,GO:0043412,GO:0043549,GO:0044093,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044428,GO:0044444,GO:0044446,GO:0044452,GO:0044464,GO:0045314,GO:0045315,GO:0045595,GO:0045597,GO:0045664,GO:0045666,GO:0045765,GO:0045766,GO:0045792,GO:0045859,GO:0045860,GO:0045937,GO:0046530,GO:0046532,GO:0046534,GO:0048365,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0048584,GO:0048585,GO:0048592,GO:0048699,GO:0048731,GO:0048749,GO:0048856,GO:0048869,GO:0048870,GO:0050767,GO:0050769,GO:0050789,GO:0050790,GO:0050793,GO:0050794,GO:0050877,GO:0050890,GO:0050896,GO:0051020,GO:0051094,GO:0051128,GO:0051171,GO:0051173,GO:0051174,GO:0051179,GO:0051239,GO:0051240,GO:0051246,GO:0051247,GO:0051252,GO:0051338,GO:0051347,GO:0051674,GO:0051716,GO:0051726,GO:0051960,GO:0051962,GO:0060255,GO:0060284,GO:0060322,GO:0060548,GO:0065007,GO:0065008,GO:0065009,GO:0070013,GO:0070161,GO:0071704,GO:0071840,GO:0071900,GO:0071902,GO:0080090,GO:0090066,GO:0090596,GO:0097159,GO:0097367,GO:0140096,GO:1901265,GO:1901342,GO:1901363,GO:1901564,GO:1902531,GO:1902533,GO:1903506,GO:1904018,GO:1904035,GO:1904036,GO:2000026,GO:2000027,GO:2000047,GO:2000112,GO:2000351,GO:2000352,GO:2001141,GO:2001233,GO:2001234,GO:2001236,GO:2001237","2.7.11.1","ko:K05734,ko:K05735,ko:K05736","ko04012,ko04014,ko04360,ko04510,ko04660,ko04810,ko05206,ko05211,map04012,map04014,map04360,map04510,map04660,map04810,map05206,map05211","-","-","-","ko00000,ko00001,ko01000,ko01001","-","-","-","PBD,Pkinase"
"1659","Pocillopora_acuta_HIv2___RNAseq.g12290.t1",272.61928918956,1.39672119270878,1.86385157709398,0.00612564954091194,0.0276706417738133,"7739.XP_002601546.1",6.56e-11,67.4,"2D090@1|root,2SD8N@2759|Eukaryota","7739.XP_002601546.1|-","S","F5/8 type C domain","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1660","Pocillopora_acuta_HIv2___RNAseq.g29674.t1",113.266429183346,-1.70035420961218,0.893441498207862,0.00618836330696393,0.0279170767578981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1661","Pocillopora_acuta_HIv2___RNAseq.g2565.t1",1916.73678394501,-1.68975604321916,2.13213812421955,0.00619178527650284,0.0279170767578981,"31033.ENSTRUP00000014557",1.58e-20,96.3,"KOG3577@1|root,KOG3577@2759|Eukaryota,3958W@33154|Opisthokonta,3BF6M@33208|Metazoa,3D0CD@33213|Bilateria,4899Z@7711|Chordata,493HC@7742|Vertebrata,49RT6@7898|Actinopterygii","33208|Metazoa","T","Frizzled","-","-","-","-","-","-","-","-","-","-","-","-","Fz"
"1662","Pocillopora_acuta_HIv2___RNAseq.6832_t",2401.02573552091,-1.26508143006364,1.79560596915078,0.00622622087022489,0.0280373781652966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1663","Pocillopora_acuta_HIv2___RNAseq.g28871.t1",1051.68497089319,1.54162920828658,0.739769198392478,0.00632226170890035,0.0283991283719052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1664","Pocillopora_acuta_HIv2___RNAseq.g26299.t1",441.621586848928,1.68531757197736,0.901979305484748,0.00634995554161023,0.0285074494341485,"45351.EDO42476",9.7e-85,289,"KOG1859@1|root,KOG1859@2759|Eukaryota,39E4N@33154|Opisthokonta,3BFVV@33208|Metazoa","33208|Metazoa","P","protein kinase binding","STK11IP","GO:0000323,GO:0001775,GO:0002252,GO:0002263,GO:0002274,GO:0002275,GO:0002283,GO:0002366,GO:0002376,GO:0002443,GO:0002444,GO:0002446,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005737,GO:0005764,GO:0005766,GO:0005773,GO:0005775,GO:0006810,GO:0006887,GO:0006955,GO:0008104,GO:0008150,GO:0009987,GO:0012505,GO:0016192,GO:0019899,GO:0019900,GO:0019901,GO:0030141,GO:0031410,GO:0031974,GO:0031982,GO:0031983,GO:0032940,GO:0033036,GO:0034774,GO:0035578,GO:0036230,GO:0042119,GO:0042582,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043299,GO:0043312,GO:0044422,GO:0044424,GO:0044433,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0045055,GO:0045321,GO:0046903,GO:0050896,GO:0051179,GO:0051234,GO:0060205,GO:0070013,GO:0097708,GO:0099503","-","-","-","-","-","-","-","-","-","-","LIP1,LRR_4,LRR_8"
"1665","Pocillopora_acuta_HIv2___RNAseq.g29898.t1",1879.11610484277,2.09700215300412,1.85318812463951,0.00635031817455935,0.0285074494341485,"45351.EDO47086",1.09e-284,801,"COG2114@1|root,KOG4171@2759|Eukaryota,38F1A@33154|Opisthokonta,3BERJ@33208|Metazoa","33208|Metazoa","F","trans-synaptic signaling by soluble gas, modulating synaptic transmission","-","-","4.6.1.2","ko:K12319","ko00230,ko04022,ko04270,ko04540,ko04611,ko04713,ko04730,ko04921,ko04924,ko04970,map00230,map04022,map04270,map04540,map04611,map04713,map04730,map04921,map04924,map04970","M00694","R00434","RC00295","ko00000,ko00001,ko00002,ko01000","-","-","-","Guanylate_cyc,HNOB,HNOBA"
"1666","Pocillopora_acuta_HIv2___RNAseq.g5096.t1",550.227807764451,-1.64280640560527,1.74515244114758,0.00645250135574063,0.0288883649458271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1667","Pocillopora_acuta_HIv2___TS.g24807.t1",6598.60729910285,1.32139408624439,0.567954868225985,0.00647988524772032,0.0289721979051087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1668","Pocillopora_acuta_HIv2___RNAseq.g3532.t1",2305.54393704525,1.83398742518124,1.15673363580761,0.00650272978223224,0.0290563742879849,"45351.EDO44829",1.8e-96,283,"COG5126@1|root,KOG0031@2759|Eukaryota,38B5J@33154|Opisthokonta,3BDPG@33208|Metazoa","33208|Metazoa","T","calcium ion binding","mlc-4","GO:0000003,GO:0000278,GO:0000281,GO:0000910,GO:0002119,GO:0002164,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0007049,GO:0007110,GO:0007163,GO:0007275,GO:0008104,GO:0008150,GO:0009653,GO:0009790,GO:0009791,GO:0009987,GO:0010171,GO:0010172,GO:0022402,GO:0022414,GO:0030010,GO:0032501,GO:0032502,GO:0033036,GO:0033206,GO:0044424,GO:0044464,GO:0048598,GO:0048856,GO:0051179,GO:0051301,GO:0051321,GO:0061640,GO:0061982,GO:1903046,GO:1903047","-","ko:K12757","ko04510,ko04530,ko04611,ko04670,ko04810,map04510,map04530,map04611,map04670,map04810","-","-","-","ko00000,ko00001,ko04147,ko04812","-","-","-","EF-hand_1,EF-hand_6,EF-hand_7,EF-hand_8"
"1669","Pocillopora_acuta_HIv2___TS.g2830.t1",177.100315907635,1.51026839198765,0.70084049832507,0.00650975879420195,0.0290699795984316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1670","Pocillopora_acuta_HIv2___RNAseq.g21831.t1",1714.44668418446,1.72397689441115,1.08474049926131,0.00653950131676658,0.0291846180332341,"45351.EDO47601",6.89e-112,359,"COG5059@1|root,KOG0240@2759|Eukaryota,38BVM@33154|Opisthokonta,3BA44@33208|Metazoa","33208|Metazoa","Z","ATP-dependent microtubule motor activity, plus-end-directed","-","-","-","-","-","-","-","-","-","-","-","-","Kinesin"
"1671","Pocillopora_acuta_HIv2___RNAseq.g24929.t1",669.400544451373,1.11012853395923,1.644332995879,0.00665376080245764,0.0296579341284275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1672","Pocillopora_acuta_HIv2___TS.g29912.t2",1245.44592349205,-1.33662122974854,1.49415065914105,0.00673139181683794,0.0299762473025689,"45351.EDO48236",1.46e-105,339,"KOG0297@1|root,KOG0297@2759|Eukaryota,39ZN1@33154|Opisthokonta,3BIYE@33208|Metazoa","33208|Metazoa","O","zinc ion binding","-","-","2.3.2.27","ko:K15682","-","-","-","-","ko00000,ko01000,ko04121","-","-","-","PDZ,zf-C3HC4_2"
"1673","Pocillopora_acuta_HIv2___TS.g3256.t1",295.295562269589,1.10916399345617,1.64234440872523,0.00675410575386166,0.0300681396195306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1674","Pocillopora_acuta_HIv2___RNAseq.g14772.t1",631.815407480776,-1.68056698304114,1.09314187477381,0.00678009878761181,0.0301662538252822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1675","Pocillopora_acuta_HIv2___RNAseq.g12054.t1",845.453698293954,1.67134923245118,1.61121326828143,0.0068075867199958,0.0302689622865107,"45351.EDO36139",0,1288,"2CM9A@1|root,2QPP0@2759|Eukaryota,38CDF@33154|Opisthokonta,3BGGD@33208|Metazoa","33208|Metazoa","Z","Major vault protein","MVP","GO:0001654,GO:0001775,GO:0001932,GO:0001933,GO:0002252,GO:0002263,GO:0002274,GO:0002275,GO:0002283,GO:0002366,GO:0002376,GO:0002443,GO:0002444,GO:0002446,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005829,GO:0005856,GO:0006469,GO:0006807,GO:0006810,GO:0006887,GO:0006950,GO:0006955,GO:0007154,GO:0007165,GO:0007166,GO:0007167,GO:0007169,GO:0007275,GO:0007399,GO:0007417,GO:0007420,GO:0007423,GO:0008150,GO:0008152,GO:0008283,GO:0009892,GO:0009987,GO:0010563,GO:0010605,GO:0012505,GO:0016043,GO:0016192,GO:0019220,GO:0019222,GO:0019538,GO:0019899,GO:0019900,GO:0019901,GO:0019902,GO:0019903,GO:0022008,GO:0023051,GO:0023052,GO:0023057,GO:0030030,GO:0030141,GO:0030154,GO:0030182,GO:0031099,GO:0031102,GO:0031175,GO:0031323,GO:0031324,GO:0031399,GO:0031400,GO:0031410,GO:0031952,GO:0031953,GO:0031974,GO:0031982,GO:0031983,GO:0032268,GO:0032269,GO:0032501,GO:0032502,GO:0032940,GO:0033554,GO:0033673,GO:0034774,GO:0036230,GO:0038127,GO:0042119,GO:0042325,GO:0042326,GO:0042802,GO:0043086,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043299,GO:0043312,GO:0043549,GO:0044092,GO:0044238,GO:0044422,GO:0044424,GO:0044433,GO:0044444,GO:0044446,GO:0044464,GO:0045055,GO:0045321,GO:0045859,GO:0045936,GO:0046903,GO:0048468,GO:0048471,GO:0048513,GO:0048519,GO:0048523,GO:0048666,GO:0048699,GO:0048731,GO:0048856,GO:0048869,GO:0050730,GO:0050732,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051171,GO:0051172,GO:0051174,GO:0051179,GO:0051234,GO:0051246,GO:0051248,GO:0051338,GO:0051348,GO:0051716,GO:0060205,GO:0060255,GO:0060322,GO:0061097,GO:0061099,GO:0065007,GO:0065009,GO:0070013,GO:0071704,GO:0071840,GO:0072376,GO:0080090,GO:0097708,GO:0099503,GO:0101002,GO:0120036,GO:1901564,GO:1904813","-","ko:K17266","-","-","-","-","ko00000,ko04147","-","-","-","MVP_shoulder,Vault"
"1676","Pocillopora_acuta_HIv2___RNAseq.g16254.t1",374.33469469375,1.47827562128149,1.69948384075698,0.00682401210082503,0.0303326708747183,"45351.EDO44583",8.97e-83,281,"COG0666@1|root,KOG0504@2759|Eukaryota,3A2WZ@33154|Opisthokonta,3BQSD@33208|Metazoa","33208|Metazoa","S","Ankyrin repeats (many copies)","-","-","-","ko:K15502","-","-","-","-","ko00000,ko01009,ko03400","-","-","-","Ank_2"
"1677","Pocillopora_acuta_HIv2___RNAseq.g22674.t1",265.737790158686,-2.16983400245399,1.85591909310887,0.00684323872821015,0.0303994486992726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
