chrm	strand	event_id	is_annotated	gene_name	e1_start	e1_end	e2_start	e2_end	e3_start	e3_end	LCM_4:e1_cov	LCM_4:e2_cov	LCM_4:e3_cov	LCM_4:e1e2_conf	LCM_4:e2e3_conf	LCM_4:e1e3_conf	LCM_4:psi	LCM_5:e1_cov	LCM_5:e2_cov	LCM_5:e3_cov	LCM_5:e1e2_conf	LCM_5:e2e3_conf	LCM_5:e1e3_conf	LCM_5:psi	LCM_8:e1_cov	LCM_8:e2_cov	LCM_8:e3_cov	LCM_8:e1e2_conf	LCM_8:e2e3_conf	LCM_8:e1e3_conf	LCM_8:psi	LCM_9:e1_cov	LCM_9:e2_cov	LCM_9:e3_cov	LCM_9:e1e2_conf	LCM_9:e2e3_conf	LCM_9:e1e3_conf	LCM_9:psi	LCM_15:e1_cov	LCM_15:e2_cov	LCM_15:e3_cov	LCM_15:e1e2_conf	LCM_15:e2e3_conf	LCM_15:e1e3_conf	LCM_15:psi	LCM_16:e1_cov	LCM_16:e2_cov	LCM_16:e3_cov	LCM_16:e1e2_conf	LCM_16:e2e3_conf	LCM_16:e1e3_conf	LCM_16:psi	LCM_20:e1_cov	LCM_20:e2_cov	LCM_20:e3_cov	LCM_20:e1e2_conf	LCM_20:e2e3_conf	LCM_20:e1e3_conf	LCM_20:psi	LCM_21:e1_cov	LCM_21:e2_cov	LCM_21:e3_cov	LCM_21:e1e2_conf	LCM_21:e2e3_conf	LCM_21:e1e3_conf	LCM_21:psi	LCM_26:e1_cov	LCM_26:e2_cov	LCM_26:e3_cov	LCM_26:e1e2_conf	LCM_26:e2e3_conf	LCM_26:e1e3_conf	LCM_26:psi	LCM_27:e1_cov	LCM_27:e2_cov	LCM_27:e3_cov	LCM_27:e1e2_conf	LCM_27:e2e3_conf	LCM_27:e1e3_conf	LCM_27:psi
Pocillopora_acuta_HIv2___xfSc0000011	+	exon_skip.1427	1	Pocillopora_acuta_HIv2___RNAseq.g29792.t1	227696	227735	227874	227944	228266	228298	75.3	0.0	66.3	0	0	69	0.00	217.1	0.0	240.0	0	0	235	0.00	0.0	0.0	2.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	225.5	0.0	233.2	0	0	227	0.00	234.5	0.0	258.4	0	0	243	0.00	104.3	0.0	113.8	0	0	111	0.00	74.5	0.0	66.9	0	0	71	0.00	538.6	21.3	544.9	25	17	526	0.03	0.0	0.0	0.0	0	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000011	+	exon_skip.1429	2	Pocillopora_acuta_HIv2___RNAseq.g29900.t1	1315914	1316013	1316361	1316423	1316704	1316865	10.7	0.0	0.0	0	0	0	nan	64.0	57.1	58.9	28	38	24	0.54	87.7	61.1	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.8	0.0	0.0	0	0	0	nan	1.2	0.0	0.0	0	0	0	nan	42.5	30.0	75.1	20	18	40	0.31	0.3	0.0	0.0	0	0	0	nan	44.7	44.3	10.3	14	14	0	1.00	2.0	0.0	0.0	0	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000011	+	exon_skip.1432	2	Pocillopora_acuta_HIv2___RNAseq.g30133.t1	3771001	3771071	3771723	3771776	3771867	3771920	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	6.1	0.0	9.1	0	0	7	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	46.9	35.5	43.2	35	33	16	0.67	0.0	0.0	0.0	0	0	0	nan	140.5	88.8	85.0	105	67	56	0.54	36.6	57.1	46.3	48	58	0	1.00	71.9	70.0	29.9	80	49	0	1.00
Pocillopora_acuta_HIv2___xfSc0000011	-	exon_skip.1434	2	Pocillopora_acuta_HIv2___RNAseq.g29780.t1	107060	107235	107442	107478	107557	107683	0.0	0.0	0.0	0	0	0	nan	65.0	57.1	47.8	53	52	0	1.00	135.6	0.0	152.6	0	0	163	0.00	5.9	0.0	0.0	0	0	0	nan	94.3	85.5	74.4	80	87	0	1.00	127.1	142.4	60.6	73	55	0	1.00	5.5	0.0	0.0	0	0	0	nan	1.3	0.0	0.0	0	0	0	nan	2.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000011	-	exon_skip.1442	2	Pocillopora_acuta_HIv2___RNAseq.g30102.t1	3460000	3460301	3461159	3461259	3461344	3461395	0.0	0.0	0.0	0	0	0	nan	57.0	26.8	65.7	24	31	38	0.39	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000011	-	exon_skip.1446	2	Pocillopora_acuta_HIv2___RNAseq.g30170.t1	4046458	4046563	4047549	4047599	4048662	4048790	63.0	59.5	22.0	54	52	0	1.00	140.2	156.4	81.6	148	142	0	1.00	41.2	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	151.9	146.3	73.3	150	120	0	1.00	206.1	153.7	117.6	142	139	52	0.73	59.4	70.3	45.5	62	68	0	1.00	131.0	181.4	93.7	151	183	0	1.00	147.2	96.6	79.5	98	85	35	0.71	193.8	191.3	88.6	183	171	0	1.00
Pocillopora_acuta_HIv2___xfSc0000012	+	exon_skip.1452	1	Pocillopora_acuta_HIv2___RNAseq.g1280.t1	2494568	2494702	2497069	2497164	2497288	2497455	476.3	0.0	1012.3	0	0	571	0.00	164.3	0.0	243.3	0	0	180	0.00	129.4	0.0	183.2	0	0	177	0.00	0.9	0.0	78.8	0	0	0	nan	87.0	0.0	183.2	0	0	101	0.00	112.2	0.0	263.3	0	0	116	0.00	65.0	0.0	88.1	0	0	58	0.00	184.6	38.0	239.1	38	48	151	0.20	15.6	0.0	11.4	0	0	6	nan	192.0	0.0	331.2	0	0	203	0.00
Pocillopora_acuta_HIv2___xfSc0000013	+	exon_skip.1458	2	Pocillopora_acuta_HIv2___TS.g20776.t1	2219190	2219252	2219683	2219748	2220534	2220709	0.0	0.0	0.0	0	0	0	nan	21.3	12.7	16.7	17	9	0	nan	0.0	0.0	17.9	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	1.2	0	0	0	nan	28.2	28.3	26.8	24	35	0	1.00	0.0	0.0	0.0	0	0	0	nan	126.6	64.1	123.4	76	62	47	0.57	0.0	0.0	0.0	0	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000013	+	exon_skip.1459	2	Pocillopora_acuta_HIv2___RNAseq.g18502.t1	2491291	2491389	2492506	2492644	2493521	2495809	224.9	197.9	22.8	222	164	0	1.00	426.8	441.3	29.3	425	431	0	1.00	85.6	155.1	23.0	107	201	0	1.00	0.0	0.0	13.2	0	0	0	nan	47.9	56.6	21.9	50	72	0	1.00	145.1	216.7	33.7	172	269	0	1.00	294.2	306.2	27.5	273	312	0	1.00	74.1	77.1	13.2	62	88	0	1.00	209.4	217.1	18.8	165	245	32	0.84	291.8	285.0	23.9	285	312	0	1.00
Pocillopora_acuta_HIv2___xfSc0000013	+	exon_skip.1461	0	Pocillopora_acuta_HIv2___TS.g20872.t1	3052741	3053001	3053780	3054394	3055657	3055850	104.0	103.4	121.4	84	121	0	1.00	127.8	77.0	255.6	100	135	38	0.72	13.9	0.0	86.2	0	0	0	nan	0.0	0.4	0.0	0	0	0	nan	33.2	45.8	132.8	40	81	0	1.00	0.0	0.0	9.5	0	0	0	nan	118.2	36.7	67.0	86	26	0	1.00	0.0	0.3	0.0	0	0	0	nan	112.5	148.1	286.3	142	188	0	1.00	70.2	91.2	187.9	108	153	0	1.00
Pocillopora_acuta_HIv2___xfSc0000013	+	exon_skip.1462	1	Pocillopora_acuta_HIv2___TS.g20877.t2	3155050	3155143	3155743	3155790	3156899	3156922	26.8	5.8	0.0	8	0	0	nan	47.3	17.3	0.0	29	0	0	nan	22.9	18.8	0.0	26	0	0	nan	99.6	0.0	54.5	0	0	65	0.00	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	52.3	55.0	51.8	55	55	0	1.00	14.6	5.7	2.0	10	0	2	nan	29.9	2.4	0.0	4	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000013	+	exon_skip.1463	2	Pocillopora_acuta_HIv2___RNAseq.g18594.t1	3472236	3472320	3472997	3473165	3473488	3473567	76.9	55.4	0.0	81	0	0	nan	132.4	35.5	28.6	71	6	31	0.16	16.1	40.9	0.3	35	1	0	nan	0.0	0.0	0.0	0	0	0	nan	177.5	73.0	0.0	114	0	0	nan	0.0	0.0	0.0	0	0	0	nan	98.4	70.3	2.9	108	7	0	nan	0.0	0.0	0.0	0	0	0	nan	17.7	7.3	0.0	0	0	0	nan	49.5	35.3	1.0	42	9	0	nan
Pocillopora_acuta_HIv2___xfSc0000013	-	exon_skip.1465	2	Pocillopora_acuta_HIv2___RNAseq.g18304.t2	324812	324930	325431	325536	327693	327838	57.8	52.2	65.2	52	60	0	1.00	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	48.2	0.0	70.0	0	0	67	0.00	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	54.2	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	63.4	52.5	61.7	56	44	0	1.00
Pocillopora_acuta_HIv2___xfSc0000013	-	exon_skip.1471	2	Pocillopora_acuta_HIv2___RNAseq.g18464.t1	2150405	2150441	2151853	2152767	2154707	2154892	0.0	18.0	349.2	0	232	0	nan	86.3	58.6	212.8	17	109	39	0.30	0.0	10.5	333.0	0	159	0	nan	204.7	44.3	0.0	204	0	0	nan	14.4	30.4	51.6	10	12	0	1.00	0.0	3.6	239.2	0	47	0	nan	199.1	40.5	261.9	80	179	49	0.62	160.4	22.3	136.5	101	65	47	0.58	171.8	74.7	387.1	96	119	70	0.58	276.9	112.3	137.4	175	127	43	0.75
Pocillopora_acuta_HIv2___xfSc0000013	-	exon_skip.1476	1	Pocillopora_acuta_HIv2___RNAseq.g18586.t1	3391925	3393498	3394554	3394656	3395671	3395830	44.5	0.0	151.8	0	0	117	0.00	128.7	0.0	278.3	0	0	315	0.00	135.5	121.6	199.7	126	95	0	1.00	18.4	0.0	0.0	0	0	0	nan	38.3	0.3	78.1	0	0	52	0.00	32.7	0.4	52.5	0	0	61	0.00	95.8	0.7	145.5	0	0	140	0.00	37.7	10.6	51.9	0	0	71	0.00	141.3	0.0	159.1	0	0	177	0.00	33.4	10.4	100.4	0	0	92	0.00
Pocillopora_acuta_HIv2___xfSc0000013	-	exon_skip.1477	2	Pocillopora_acuta_HIv2___RNAseq.g18586.t1	3395671	3395830	3396030	3396191	3396916	3397025	151.8	254.1	192.9	209	204	0	1.00	278.3	270.6	266.1	254	244	29	0.89	199.7	225.5	204.6	198	228	0	1.00	0.0	0.0	0.0	0	0	0	nan	78.1	54.6	10.9	57	22	0	1.00	52.5	4.3	0.0	21	0	0	nan	145.5	126.4	142.1	116	128	18	0.87	51.9	4.8	0.0	29	0	0	nan	159.1	113.9	185.0	106	117	27	0.80	100.4	92.3	77.7	93	27	0	1.00
Pocillopora_acuta_HIv2___xfSc0000013	-	exon_skip.1478	2	Pocillopora_acuta_HIv2___TS.g20912.t1b	3584661	3584780	3585205	3585256	3585376	3585518	7.2	0.0	0.0	0	0	0	nan	92.7	52.0	38.3	53	45	2	0.96	26.9	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	103.5	82.0	50.7	87	83	0	1.00	108.5	86.1	61.6	87	71	0	1.00	198.2	247.6	234.4	199	202	0	1.00	162.8	21.1	84.7	37	0	69	0.00	189.9	205.6	189.1	188	207	0	1.00	60.4	82.6	87.6	65	88	0	1.00
Pocillopora_acuta_HIv2___xfSc0000014	+	exon_skip.1482	0	Pocillopora_acuta_HIv2___RNAseq.g27033.t2a	3432002	3432112	3432977	3433052	3433928	3435578	76.8	0.0	57.9	0	0	108	0.00	59.1	0.0	90.0	0	0	61	0.00	161.6	0.0	255.2	0	0	171	0.00	0.0	0.0	37.3	0	0	0	nan	87.1	50.7	173.3	56	39	43	0.48	0.0	0.0	34.0	0	0	0	nan	0.0	0.3	125.0	0	0	0	nan	0.0	0.0	16.8	0	0	0	nan	195.1	78.2	336.2	81	79	111	0.42	0.0	0.0	104.4	0	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000014	-	exon_skip.1490	2	Pocillopora_acuta_HIv2___RNAseq.g26956.t1	2496359	2496431	2496619	2496693	2497000	2497099	121.3	148.1	137.4	138	147	0	1.00	0.0	0.0	0.0	0	0	0	nan	221.8	195.5	151.1	197	182	0	1.00	0.0	0.0	0.0	0	0	0	nan	38.2	26.4	14.3	35	16	0	1.00	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	139.5	75.3	116.2	76	70	58	0.55	0.0	0.0	0.0	0	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000015	+	exon_skip.1500	2	Pocillopora_acuta_HIv2___RNAseq.g124.t1	848044	848133	848671	848718	849499	851177	787.4	803.1	381.2	768	804	0	1.00	131.7	173.7	142.2	152	193	0	1.00	0.0	1.8	110.1	0	2	0	nan	0.0	0.0	128.9	0	0	0	nan	335.8	332.4	256.0	324	310	0	1.00	0.0	0.0	89.6	0	0	0	nan	141.6	170.8	179.9	165	175	0	1.00	197.1	242.9	219.2	191	190	0	1.00	380.1	385.4	355.5	370	369	24	0.94	163.8	224.7	166.3	145	248	0	1.00
Pocillopora_acuta_HIv2___xfSc0000015	+	exon_skip.1502	2	Pocillopora_acuta_HIv2___RNAseq.g262.t1	2699509	2699595	2700208	2700432	2701790	2701888	0.0	0.0	23.7	0	0	0	nan	58.1	0.0	58.2	0	0	50	0.00	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	20.8	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	29.4	4.5	9.6	8	12	0	nan	0.0	0.0	0.0	0	0	0	nan	22.2	0.0	26.3	0	0	23	0.00	0.0	0.0	0.0	0	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000015	+	exon_skip.1503	1	Pocillopora_acuta_HIv2___TS.g1633.t2	2781208	2781450	2782049	2782219	2782461	2782538	0.0	0.0	0.0	0	0	0	nan	26.6	20.1	64.0	6	23	26	0.19	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.5	0	0	0	nan	0.0	0.0	35.9	0	0	0	nan	0.7	0.0	41.7	0	0	8	nan	2.0	0.0	42.1	0	0	8	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000015	-	exon_skip.1506	2	Pocillopora_acuta_HIv2___RNAseq.g118.t1	783338	783410	784169	784199	784599	784621	82.8	45.0	21.6	60	27	0	1.00	170.2	90.5	55.8	109	57	5	0.92	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	127.8	65.0	38.3	83	42	5	0.89	0.0	0.0	0.0	0	0	0	nan	89.5	55.1	30.5	68	38	0	1.00	26.9	21.0	14.5	24	17	0	1.00	224.2	89.8	51.9	120	57	13	0.81	140.4	48.9	53.3	63	31	31	0.50
Pocillopora_acuta_HIv2___xfSc0000015	-	exon_skip.1508	0	Pocillopora_acuta_HIv2___RNAseq.g175.t1	1484788	1484980	1485840	1486115	1487996	1488010	0.0	0.0	0.0	0	0	0	nan	806.6	319.0	481.1	441	310	161	0.66	147.4	90.3	107.8	54	116	0	1.00	0.5	0.0	0.0	0	0	0	nan	434.6	245.6	277.1	254	214	66	0.76	125.8	10.6	1.5	81	0	0	nan	638.4	176.4	140.8	313	45	53	0.46	0.0	0.0	0.0	0	0	0	nan	537.7	195.8	332.0	271	210	127	0.62	0.8	0.0	0.0	0	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000015	-	exon_skip.1513	2	Pocillopora_acuta_HIv2___RNAseq.g191.t1	1722052	1722153	1722474	1722542	1725031	1725625	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	74.7	46.8	50.9	39	54	34	0.53	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	21.9	0.0	26.4	0	0	26	0.00	0.0	0.0	0.0	0	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000015	-	exon_skip.1514	2	Pocillopora_acuta_HIv2___RNAseq.g209.t1	1903621	1903635	1904388	1904469	1905351	1905409	0.0	0.0	0.0	0	0	0	nan	42.5	0.0	40.1	0	0	41	0.00	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	16.0	45.8	0	27	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	19.8	30.0	0	28	0	nan	53.5	65.6	84.9	47	76	0	1.00	0.0	19.5	33.5	0	30	0	nan	15.0	0.0	16.3	0	0	11	0.00
Pocillopora_acuta_HIv2___xfSc0000015	-	exon_skip.1515	1	Pocillopora_acuta_HIv2___RNAseq.g210.t1	1940247	1940395	1941477	1941540	1943385	1943438	0.7	0.0	5.9	0	0	4	nan	84.9	0.0	40.2	0	0	61	0.00	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	81.6	0.0	84.9	0	0	68	0.00	55.0	0.0	28.3	0	0	50	0.00	39.8	0.0	17.5	0	0	27	0.00	0.0	0.0	0.0	0	0	0	nan	67.2	37.3	37.5	37	35	20	0.64	42.8	0.0	46.1	0	0	22	0.00
Pocillopora_acuta_HIv2___xfSc0000015	-	exon_skip.1516	2	Pocillopora_acuta_HIv2___RNAseq.g210.t1	1946788	1947054	1947340	1947357	1948507	1948578	0.0	0.0	0.0	0	0	0	nan	26.5	21.0	83.3	22	23	0	1.00	174.4	169.1	120.2	174	150	0	1.00	0.0	0.0	0.0	0	0	0	nan	17.4	0.0	41.7	0	0	0	nan	0.0	0.0	55.8	0	0	0	nan	49.1	0.0	64.1	0	0	40	0.00	0.0	0.0	30.2	0	0	0	nan	21.1	18.3	94.1	20	14	0	1.00	46.9	39.8	41.2	39	40	0	1.00
Pocillopora_acuta_HIv2___xfSc0000015	-	exon_skip.1518	0	Pocillopora_acuta_HIv2___RNAseq.g301.t1	3230666	3230731	3231657	3231705	3236176	3236263	0.0	0.0	0.0	0	0	0	nan	74.0	55.3	52.3	52	36	27	0.57	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	28.3	62.4	0.0	49	0	0	nan	78.0	42.9	9.5	39	0	0	nan	0.0	0.0	0.7	0	0	0	nan	103.9	19.2	78.9	27	0	65	0.00	0.0	0.0	2.8	0	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000015	-	exon_skip.1519	2	Pocillopora_acuta_HIv2___RNAseq.g301.t1	3230666	3230731	3231657	3231768	3236176	3236263	0.0	0.0	0.0	0	0	0	nan	74.0	24.2	52.3	52	0	27	0.00	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	28.3	65.4	0.0	49	0	0	nan	78.0	36.6	9.5	39	22	0	1.00	0.0	0.0	0.7	0	0	0	nan	103.9	10.4	78.9	27	0	65	0.00	0.0	0.0	2.8	0	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000015	-	exon_skip.1520	2	Pocillopora_acuta_HIv2___RNAseq.g337.t1	3742868	3742901	3743112	3743212	3744623	3744645	0.0	0.0	0.0	0	0	0	nan	28.0	44.5	102.5	20	74	22	0.48	93.9	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	8.2	29.6	0	23	0	nan	37.3	60.1	100.7	4	73	21	0.16	22.4	36.8	85.6	15	56	18	0.45	0.0	3.3	23.6	0	17	0	nan	47.4	37.1	139.2	12	65	52	0.19	21.1	65.1	106.3	28	102	0	1.00
Pocillopora_acuta_HIv2___xfSc0000016	+	exon_skip.1524	1	Pocillopora_acuta_HIv2___RNAseq.g22344.t1	808185	808271	808885	808969	809657	810167	0.4	0.0	0.2	0	0	2	nan	791.4	132.4	692.6	117	103	841	0.11	601.0	232.8	532.1	142	135	533	0.20	0.0	0.0	0.0	0	0	0	nan	406.9	131.0	443.0	116	127	415	0.22	0.0	0.0	0.0	0	0	0	nan	358.4	84.2	308.6	86	78	332	0.19	0.0	0.0	0.0	0	0	0	nan	641.6	164.1	675.6	175	164	606	0.21	0.0	0.0	0.0	0	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000016	+	exon_skip.1526	1	Pocillopora_acuta_HIv2___RNAseq.g22409.t1	1714792	1714873	1715238	1715275	1716155	1716487	54.5	0.0	141.3	0	0	94	0.00	212.4	0.0	221.2	0	0	214	0.00	426.8	138.4	642.2	130	138	314	0.29	0.0	0.0	5.2	0	0	0	nan	95.3	0.3	172.0	0	0	114	0.00	103.4	0.0	190.0	0	0	99	0.00	304.5	0.0	418.2	0	0	311	0.00	146.7	0.0	172.0	0	0	137	0.00	200.8	0.0	244.7	0	0	182	0.00	57.9	12.1	219.4	0	0	62	0.00
Pocillopora_acuta_HIv2___xfSc0000016	-	exon_skip.1527	2	Pocillopora_acuta_HIv2___TS.g13649.t1a	612780	612920	613292	613396	614327	614365	26.5	0.0	52.7	0	0	48	0.00	112.8	97.6	88.0	97	87	1	0.99	169.4	61.4	88.9	112	0	89	0.00	50.6	0.0	0.0	0	0	0	nan	68.7	39.2	55.9	38	36	14	0.72	12.8	0.0	29.9	0	0	0	nan	123.7	79.4	100.3	103	59	38	0.61	1.5	0.8	0.0	1	0	0	nan	57.5	31.2	28.6	43	18	9	0.67	0.0	0.0	0.0	0	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000016	-	exon_skip.1529	2	Pocillopora_acuta_HIv2___RNAseq.g22366.t1	1094201	1094250	1094851	1094901	1095442	1095549	0.0	0.0	0.0	0	0	0	nan	482.4	392.4	425.1	381	327	94	0.78	77.5	84.2	69.8	82	83	0	1.00	2.6	46.9	4.3	0	0	0	nan	207.1	160.5	214.1	133	138	75	0.64	0.0	0.0	0.0	0	0	0	nan	170.3	124.8	164.9	118	92	58	0.61	174.1	0.0	153.5	0	0	168	0.00	341.0	213.5	253.4	187	179	136	0.57	199.0	56.0	175.2	61	47	143	0.25
Pocillopora_acuta_HIv2___xfSc0000016	-	exon_skip.1531	2	Pocillopora_acuta_HIv2___TS.g13789.t1	2382565	2382648	2383014	2383112	2383754	2383875	0.0	0.0	0.0	0	0	0	nan	0.0	21.5	28.9	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	43.4	0.0	34.3	0	0	47	0.00	0.0	0.0	0.0	0	0	0	nan	38.3	29.3	38.9	30	34	0	1.00	0.0	0.0	0.0	0	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000017	+	exon_skip.1534	2	Pocillopora_acuta_HIv2___RNAseq.g6607.t1	2244928	2245032	2245541	2245639	2246208	2246528	0.0	0.0	0.0	0	0	0	nan	14.3	13.6	7.5	14	11	0	1.00	188.9	190.0	202.4	196	166	0	1.00	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	61.6	65.0	36.2	64	69	0	1.00	6.3	0.0	0.0	0	0	0	nan	0.0	0.0	49.5	0	0	0	nan	93.5	74.0	145.8	62	82	44	0.58	0.0	0.0	0.0	0	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000017	+	exon_skip.1535	2	Pocillopora_acuta_HIv2___RNAseq.g6607.t1	2258556	2258645	2259072	2259155	2259598	2259660	0.0	0.0	0.0	0	0	0	nan	68.3	39.2	37.1	50	28	0	1.00	0.0	6.9	55.1	0	24	0	nan	0.0	0.0	0.0	0	0	0	nan	68.4	0.0	76.1	0	0	84	0.00	16.6	0.0	0.0	0	0	0	nan	62.9	49.6	63.0	61	47	0	1.00	4.1	0.0	0.0	0	0	0	nan	74.6	52.7	78.5	61	74	0	1.00	0.0	0.0	0.0	0	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000017	+	exon_skip.1538	0	Pocillopora_acuta_HIv2___TS.g23788.t2	3644288	3644598	3645738	3645779	3646886	3646959	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	56.8	0	0	0	nan	0.0	0.0	7.6	0	0	0	nan	0.0	0.0	42.4	0	0	0	nan	6.8	0.0	73.5	0	0	53	0.00	0.0	0.0	64.4	0	0	0	nan	26.9	62.5	179.5	54	62	0	1.00
Pocillopora_acuta_HIv2___xfSc0000017	-	exon_skip.1539	2	Pocillopora_acuta_HIv2___RNAseq.g6513.t1	1029186	1029286	1029993	1030080	1032503	1032564	0.0	0.0	113.8	0	0	0	nan	19.9	26.8	70.4	24	27	0	1.00	155.5	169.7	177.2	158	184	0	1.00	0.0	0.0	0.0	0	0	0	nan	0.6	0.0	83.2	0	0	0	nan	0.0	0.0	107.6	0	0	0	nan	15.7	0.0	224.8	0	0	5	nan	13.2	20.2	155.0	17	18	0	1.00	6.4	0.0	0.0	0	0	0	nan	59.3	0.0	146.5	0	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000017	-	exon_skip.1541	2	Pocillopora_acuta_HIv2___RNAseq.g6603.t1	2188862	2191035	2191482	2191599	2192271	2192332	66.2	0.0	86.5	0	0	86	0.00	58.8	26.6	71.5	23	36	0	1.00	36.6	1.4	1.1	0	0	0	nan	25.4	3.2	0.0	0	0	0	nan	75.7	43.2	65.9	77	28	36	0.44	68.2	0.0	0.0	0	0	0	nan	112.1	105.0	104.7	104	111	0	1.00	57.1	0.0	0.0	0	0	0	nan	72.4	5.5	72.3	0	17	0	nan	24.6	2.4	0.0	0	0	0	nan
Pocillopora_acuta_HIv2___xfSc0000017	-	exon_skip.1542	2	Pocillopora_acuta_HIv2___RNAseq.g6655.t1	2864867	2865018	2866365	2866499	2867632	2867727	31.1	72.5	57.9	25	99	0	1.00	0.6	19.4	16.9	3	23	0	nan	69.5	97.9	76.0	106	81	0	1.00	10.4	0.0	0.0	0	0	0	nan	31.8	136.8	165.3	16	180	0	1.00	81.5	100.1	232.7	67	129	68	0.50	9.5	5.0	0.0	0	0	0	nan	15.1	0.9	0.0	0	0	0	nan	84.6	138.1	180.8	59	142	16	0.79	35.4	71.7	48.2	60	51	0	1.00
Pocillopora_acuta_HIv2___xfSc0000017	-	exon_skip.1543	1	Pocillopora_acuta_HIv2___TS.g23724.t1a	3028399	3028622	3030168	3030251	3031008	3031188	255.3	105.4	364.0	111	97	139	0.41	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	1.8	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	75.6	72.3	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan	0.0	0.0	0.0	0	0	0	nan
